contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Expiration Date
AAPL250117C00095000,2023-10-23 16:17:32+00:00,95.0,84.35,84.75,85.25,0.0,0.0,1.0,2664,0.5498091894531252,True,REGULAR,USD,2025-01-17
AAPL250117C00100000,2023-10-24 16:46:41+00:00,100.0,79.0,80.35,80.8,0.44999695,0.5728796,7.0,5634,0.5297288238525393,True,REGULAR,USD,2025-01-17
AAPL250117C00105000,2023-10-18 19:55:13+00:00,105.0,78.76,76.05,76.4,0.0,0.0,1.0,283,0.5112963909912109,True,REGULAR,USD,2025-01-17
AAPL250117C00110000,2023-10-19 16:36:53+00:00,110.0,74.2,71.75,72.1,0.0,0.0,6.0,981,0.49786879089355474,True,REGULAR,USD,2025-01-17
AAPL250117C00115000,2023-10-20 15:55:17+00:00,115.0,67.9,67.55,67.85,0.0,0.0,3.0,1199,0.4805960144042969,True,REGULAR,USD,2025-01-17
AAPL250117C00120000,2023-10-24 13:44:21+00:00,120.0,62.96,63.35,63.7,0.6100006,0.97834903,18.0,5258,0.46484910156250003,True,REGULAR,USD,2025-01-17
AAPL250117C00125000,2023-10-17 14:46:56+00:00,125.0,58.86,59.3,59.6,-3.7399979,-5.9744377,1.0,1584,0.44931580963134765,True,REGULAR,USD,2025-01-17
AAPL250117C00130000,2023-10-23 16:07:19+00:00,130.0,54.87,55.3,55.65,0.0,0.0,3.0,6354,0.43579665771484377,True,REGULAR,USD,2025-01-17
AAPL250117C00135000,2023-10-23 19:55:00+00:00,135.0,51.45,51.4,51.75,0.0,0.0,5.0,10118,0.42212491943359376,True,REGULAR,USD,2025-01-17
AAPL250117C00140000,2023-10-23 19:27:36+00:00,140.0,47.67,47.6,47.9,0.0,0.0,2.0,5229,0.4082700775146484,True,REGULAR,USD,2025-01-17
AAPL250117C00145000,2023-10-20 15:39:32+00:00,145.0,44.25,43.95,44.2,0.0,0.0,1.0,4180,0.3957579956054688,True,REGULAR,USD,2025-01-17
AAPL250117C00150000,2023-10-24 19:10:16+00:00,150.0,40.5,40.4,40.65,0.069999695,0.17313801,26.0,10090,0.3843140182495117,True,REGULAR,USD,2025-01-17
AAPL250117C00155000,2023-10-23 19:43:49+00:00,155.0,37.02,37.0,37.25,0.0,0.0,3.0,3969,0.37375504180908203,True,REGULAR,USD,2025-01-17
AAPL250117C00160000,2023-10-24 14:03:57+00:00,160.0,33.0,33.55,34.25,-0.9399986,-2.7695894,1.0,9976,0.36737693176269537,True,REGULAR,USD,2025-01-17
AAPL250117C00165000,2023-10-24 17:51:26+00:00,165.0,29.75,30.55,30.8,-0.75,-2.4590163,11.0,4385,0.35315588256835934,True,REGULAR,USD,2025-01-17
AAPL250117C00170000,2023-10-24 19:08:50+00:00,170.0,27.55,27.6,27.8,-0.19000053,-0.6849335,18.0,7187,0.34360397613525384,True,REGULAR,USD,2025-01-17
AAPL250117C00175000,2023-10-24 17:30:24+00:00,175.0,24.15,24.75,24.95,-0.6100006,-2.4636536,19.0,5283,0.3343725010681152,False,REGULAR,USD,2025-01-17
AAPL250117C00180000,2023-10-24 17:38:56+00:00,180.0,22.2,22.1,22.3,0.0,0.0,13.0,8949,0.32604128555297845,False,REGULAR,USD,2025-01-17
AAPL250117C00185000,2023-10-24 19:25:08+00:00,185.0,19.82,19.6,19.8,0.19999886,1.0193621,27.0,11230,0.31784739776611326,False,REGULAR,USD,2025-01-17
AAPL250117C00190000,2023-10-24 19:54:03+00:00,190.0,17.4,17.35,17.5,-0.030000687,-0.17212097,205.0,15050,0.3104011831665039,False,REGULAR,USD,2025-01-17
AAPL250117C00195000,2023-10-24 16:36:49+00:00,195.0,14.55,15.2,15.4,-0.8000002,-5.211727,7.0,5581,0.3036568658447265,False,REGULAR,USD,2025-01-17
AAPL250117C00200000,2023-10-24 18:59:39+00:00,200.0,13.3,13.3,13.45,-0.09000015,-0.67214453,51.0,18048,0.2969735830688476,False,REGULAR,USD,2025-01-17
AAPL250117C00205000,2023-10-23 19:43:06+00:00,205.0,11.04,11.5,11.7,-0.60999966,-5.2360487,10.0,5758,0.29097693893432613,False,REGULAR,USD,2025-01-17
AAPL250117C00210000,2023-10-24 19:48:54+00:00,210.0,10.0,9.95,10.1,-0.05000019,-0.49751434,110.0,6322,0.28507184661865226,False,REGULAR,USD,2025-01-17
AAPL250117C00215000,2023-10-24 19:41:28+00:00,215.0,8.65,8.5,8.65,0.14999962,1.7647014,125.0,6182,0.2792735647583008,False,REGULAR,USD,2025-01-17
AAPL250117C00220000,2023-10-24 19:41:28+00:00,220.0,7.4,7.25,7.4,0.1500001,2.0689669,77.0,11814,0.2744518356323242,False,REGULAR,USD,2025-01-17
AAPL250117C00225000,2023-10-24 17:19:40+00:00,225.0,6.0,6.2,6.3,-0.1500001,-2.4390259,10.0,4359,0.2699963137817383,False,REGULAR,USD,2025-01-17
AAPL250117C00230000,2023-10-24 19:54:40+00:00,230.0,5.3,5.2,5.35,-0.14999962,-2.7522867,255.0,5162,0.2660901028442383,False,REGULAR,USD,2025-01-17
AAPL250117C00235000,2023-10-24 18:20:23+00:00,235.0,4.34,4.4,4.55,-0.059999943,-1.3636351,5.0,4214,0.2630078582763672,False,REGULAR,USD,2025-01-17
AAPL250117C00240000,2023-10-24 17:52:00+00:00,240.0,3.55,3.75,3.8,-0.20000005,-5.3333344,68.0,6111,0.2589795782470704,False,REGULAR,USD,2025-01-17
AAPL250117C00245000,2023-10-24 17:22:43+00:00,245.0,3.05,3.1,3.2,-0.25,-7.575758,239.0,1556,0.25617198913574224,False,REGULAR,USD,2025-01-17
AAPL250117C00250000,2023-10-24 15:08:38+00:00,250.0,2.64,2.66,2.7,-0.109999895,-3.9999962,15.0,8089,0.2539747454833985,False,REGULAR,USD,2025-01-17
AAPL250117C00255000,2023-10-18 19:44:32+00:00,255.0,2.7,2.09,2.39,0.0,0.0,1.0,8844,0.2551954364013672,False,REGULAR,USD,2025-01-17
AAPL250117C00260000,2023-10-24 13:49:24+00:00,260.0,1.92,1.84,1.92,-0.2700001,-12.328772,577.0,3039,0.25049577636718745,False,REGULAR,USD,2025-01-17
AAPL250117C00265000,2023-10-24 13:49:24+00:00,265.0,1.59,1.54,1.62,-0.059999943,-3.6363602,584.0,1399,0.24915301635742187,False,REGULAR,USD,2025-01-17
AAPL250117C00270000,2023-10-20 19:45:53+00:00,270.0,1.51,1.26,1.39,0.0,0.0,2.0,1502,0.2488478436279297,False,REGULAR,USD,2025-01-17
AAPL250117C00275000,2023-10-12 19:48:16+00:00,275.0,1.7,1.06,1.18,0.0,0.0,26.0,1267,0.24811542907714845,False,REGULAR,USD,2025-01-17
AAPL250117C00280000,2023-10-24 16:33:51+00:00,280.0,0.93,0.91,0.99,-0.06999999,-6.999999,10.0,8408,0.2468947381591797,False,REGULAR,USD,2025-01-17
AAPL250117C00285000,2023-10-24 16:14:46+00:00,285.0,0.8,0.77,0.83,-0.22999996,-22.330093,1.0,1502,0.24585715087890625,False,REGULAR,USD,2025-01-17
AAPL250117C00290000,2023-10-24 16:19:32+00:00,290.0,0.68,0.67,0.73,-0.06999999,-9.333333,1.0,1363,0.24695577270507812,False,REGULAR,USD,2025-01-17
AAPL250117C00300000,2023-10-24 16:21:03+00:00,300.0,0.52,0.51,0.53,-0.050000012,-8.771933,22.0,23817,0.24634542724609376,False,REGULAR,USD,2025-01-17
AAPL250117C00310000,2023-10-24 16:45:29+00:00,310.0,0.4,0.39,0.43,-0.049999982,-11.111108,82.0,8636,0.2500075,False,REGULAR,USD,2025-01-17
AAPL250620C00050000,2023-10-12 17:40:58+00:00,50.0,133.2,125.2,127.55,0.0,0.0,1.0,435,0.6955596850585939,True,REGULAR,USD,2025-06-20
AAPL250620C00055000,2023-10-18 17:52:34+00:00,55.0,125.55,121.35,122.5,0.0,0.0,2.0,381,0.6755403540039064,True,REGULAR,USD,2025-06-20
AAPL250620C00060000,2023-08-18 16:26:42+00:00,60.0,118.45,117.5,121.0,0.0,0.0,12.0,89,0.7307155834960937,True,REGULAR,USD,2025-06-20
AAPL250620C00065000,2023-08-21 15:21:02+00:00,65.0,114.31,116.25,117.65,0.0,0.0,2.0,161,0.7771018383789063,True,REGULAR,USD,2025-06-20
AAPL250620C00070000,2023-10-16 18:49:48+00:00,70.0,113.52,108.05,109.05,0.0,0.0,7.0,324,0.6113320117187502,True,REGULAR,USD,2025-06-20
AAPL250620C00075000,2023-09-25 17:22:18+00:00,75.0,107.5,103.65,104.6,0.0,0.0,1.0,273,0.5910685424804689,True,REGULAR,USD,2025-06-20
AAPL250620C00080000,2023-09-15 15:53:04+00:00,80.0,101.42,104.2,106.15,0.0,0.0,3.0,292,0.7233304034423829,True,REGULAR,USD,2025-06-20
AAPL250620C00085000,2023-09-22 13:33:55+00:00,85.0,96.8,94.6,95.45,0.0,0.0,50.0,204,0.5434005621337892,True,REGULAR,USD,2025-06-20
AAPL250620C00090000,2023-10-04 16:48:24+00:00,90.0,91.11,90.7,91.45,0.0,0.0,2.0,389,0.536259520263672,True,REGULAR,USD,2025-06-20
AAPL250620C00095000,2023-10-17 18:00:38+00:00,95.0,90.7,86.5,87.2,0.0,0.0,1.0,3812,0.520665193786621,True,REGULAR,USD,2025-06-20
AAPL250620C00100000,2023-10-19 16:41:35+00:00,100.0,84.75,82.15,83.25,0.0,0.0,1.0,247,0.5062915582275391,True,REGULAR,USD,2025-06-20
AAPL250620C00105000,2023-10-20 14:19:04+00:00,105.0,79.85,78.25,78.75,0.0,0.0,4.0,375,0.4954274090576172,True,REGULAR,USD,2025-06-20
AAPL250620C00110000,2023-10-24 14:28:20+00:00,110.0,73.75,74.0,74.65,-0.08000183,-0.10835951,1.0,280,0.48065704895019534,True,REGULAR,USD,2025-06-20
AAPL250620C00115000,2023-10-19 19:45:05+00:00,115.0,72.5,70.0,70.6,0.0,0.0,60.0,584,0.46628341339111334,True,REGULAR,USD,2025-06-20
AAPL250620C00120000,2023-10-24 14:28:20+00:00,120.0,65.8,66.05,66.6,-0.44999695,-0.67924064,1.0,1400,0.45227598510742195,True,REGULAR,USD,2025-06-20
AAPL250620C00125000,2023-10-18 19:45:12+00:00,125.0,64.58,62.15,62.75,0.0,0.0,2.0,361,0.4401301104736328,True,REGULAR,USD,2025-06-20
AAPL250620C00130000,2023-10-23 13:55:53+00:00,130.0,57.13,58.4,58.95,0.0,0.0,3.0,943,0.4279842358398438,True,REGULAR,USD,2025-06-20
AAPL250620C00135000,2023-10-23 17:03:23+00:00,135.0,55.22,54.7,55.25,0.0,0.0,3.0,427,0.41654025848388665,True,REGULAR,USD,2025-06-20
AAPL250620C00140000,2023-10-23 16:15:35+00:00,140.0,49.95,51.2,51.55,-1.0200005,-2.001178,1.0,715,0.40427231475830083,True,REGULAR,USD,2025-06-20
AAPL250620C00145000,2023-10-23 13:50:48+00:00,145.0,46.23,47.75,48.05,0.0,0.0,10.0,839,0.39395747650146484,True,REGULAR,USD,2025-06-20
AAPL250620C00150000,2023-10-23 16:17:16+00:00,150.0,44.15,44.35,44.65,0.0,0.0,11.0,1249,0.3839478109741211,True,REGULAR,USD,2025-06-20
AAPL250620C00155000,2023-10-24 17:42:25+00:00,155.0,40.35,41.1,41.4,-3.9500008,-8.91648,4.0,1267,0.37485366363525385,True,REGULAR,USD,2025-06-20
AAPL250620C00160000,2023-10-24 14:35:29+00:00,160.0,37.58,38.0,38.3,-0.51999664,-1.3648206,2.0,1769,0.36653770675659175,True,REGULAR,USD,2025-06-20
AAPL250620C00165000,2023-10-24 14:21:12+00:00,165.0,34.26,35.0,35.25,-0.9900017,-2.8085153,1.0,939,0.35767243896484374,True,REGULAR,USD,2025-06-20
AAPL250620C00170000,2023-10-24 19:50:29+00:00,170.0,32.36,32.1,32.4,1.0699997,3.4196217,6.0,1719,0.35004312072753896,True,REGULAR,USD,2025-06-20
AAPL250620C00175000,2023-10-23 18:00:30+00:00,175.0,29.06,29.35,29.65,-0.63000107,-2.1219301,17.0,845,0.3423375093078613,False,REGULAR,USD,2025-06-20
AAPL250620C00180000,2023-10-23 18:29:26+00:00,180.0,27.1,26.75,27.05,0.0,0.0,21.0,1283,0.3351201742553711,False,REGULAR,USD,2025-06-20
AAPL250620C00185000,2023-10-23 16:59:29+00:00,185.0,24.6,24.3,24.6,0.0,0.0,9.0,978,0.3283453396606445,False,REGULAR,USD,2025-06-20
AAPL250620C00190000,2023-10-24 19:52:47+00:00,190.0,22.15,22.0,22.25,0.19999886,0.9111565,110.0,2756,0.32141791870117187,False,REGULAR,USD,2025-06-20
AAPL250620C00195000,2023-10-24 17:07:26+00:00,195.0,19.25,19.85,20.1,-0.23999977,-1.2313995,4.0,1434,0.3154060159301757,False,REGULAR,USD,2025-06-20
AAPL250620C00200000,2023-10-24 17:49:43+00:00,200.0,17.96,17.8,18.05,-0.040000916,-0.2222273,11.0,1766,0.3092110095214844,False,REGULAR,USD,2025-06-20
AAPL250620C00205000,2023-10-24 17:59:43+00:00,205.0,15.57,15.9,16.15,-0.40000057,-2.5047,11.0,1272,0.30335169311523436,False,REGULAR,USD,2025-06-20
AAPL250620C00210000,2023-10-24 16:34:51+00:00,210.0,13.74,14.15,14.4,-1.4000006,-9.247031,213.0,926,0.29788910125732415,False,REGULAR,USD,2025-06-20
AAPL250620C00215000,2023-10-23 19:43:06+00:00,215.0,12.48,12.55,12.8,-0.2800007,-2.1943626,2.0,6499,0.29280797531127917,False,REGULAR,USD,2025-06-20
AAPL250620C00220000,2023-10-24 18:31:22+00:00,220.0,11.1,11.1,11.35,0.12000084,1.0929039,208.0,1209,0.2881846084594726,False,REGULAR,USD,2025-06-20
AAPL250620C00225000,2023-10-24 16:42:53+00:00,225.0,9.5,9.85,10.05,-1.5,-13.636364,3.0,791,0.284064776611328,False,REGULAR,USD,2025-06-20
AAPL250620C00230000,2023-10-20 17:55:01+00:00,230.0,9.4,8.6,8.85,0.0,0.0,1.0,1031,0.2799144274902343,False,REGULAR,USD,2025-06-20
AAPL250620C00235000,2023-10-24 15:28:33+00:00,235.0,7.55,7.6,7.75,-0.23000002,-2.9562984,15.0,1212,0.2757335610961914,False,REGULAR,USD,2025-06-20
AAPL250620C00240000,2023-10-23 13:31:18+00:00,240.0,6.6,6.65,6.8,0.0,0.0,15.0,607,0.27234614379882804,False,REGULAR,USD,2025-06-20
AAPL250620C00245000,2023-10-20 14:56:32+00:00,245.0,6.35,5.8,5.95,0.0,0.0,1.0,1301,0.2691723474121094,False,REGULAR,USD,2025-06-20
AAPL250620C00250000,2023-10-24 16:14:50+00:00,250.0,4.99,5.05,5.2,-0.35000038,-6.5543137,516.0,2555,0.26630372375488287,False,REGULAR,USD,2025-06-20
AAPL250620C00260000,2023-10-24 19:51:16+00:00,260.0,3.9,3.85,4.0,-0.13999987,-3.4653432,1.0,228,0.26212285736083984,False,REGULAR,USD,2025-06-20
AAPL250620C00270000,2023-10-24 16:42:32+00:00,270.0,2.85,2.84,3.1,-0.0400002,-1.38409,2.0,373,0.2594068200683594,False,REGULAR,USD,2025-06-20
AAPL250620C00280000,2023-10-20 13:30:00+00:00,280.0,2.8,2.21,2.37,0.0,0.0,1.0,379,0.25641612731933594,False,REGULAR,USD,2025-06-20
AAPL250620C00290000,2023-10-20 14:57:31+00:00,290.0,2.0,1.6,1.83,0.0,0.0,1.0,254,0.25452405639648445,False,REGULAR,USD,2025-06-20
AAPL250620C00300000,2023-10-24 19:52:53+00:00,300.0,1.32,1.28,1.37,-0.099999905,-7.042247,14.0,5173,0.2514723291015625,False,REGULAR,USD,2025-06-20
AAPL250620C00310000,2023-10-24 17:21:06+00:00,310.0,1.0,1.01,1.06,-0.09000003,-8.256884,16.0,1683,0.250434741821289,False,REGULAR,USD,2025-06-20
AAPL251219C00050000,2023-10-17 17:36:33+00:00,50.0,131.7,125.1,129.05,0.0,0.0,1.0,239,0.6452672192382812,True,REGULAR,USD,2025-12-19
AAPL251219C00055000,2023-10-18 17:52:34+00:00,55.0,125.55,120.75,124.25,0.0,0.0,2.0,73,0.6178627081298829,True,REGULAR,USD,2025-12-19
AAPL251219C00060000,2023-09-26 19:40:38+00:00,60.0,117.06,116.4,120.3,0.0,0.0,2.0,256,0.6080361462402344,True,REGULAR,USD,2025-12-19
AAPL251219C00065000,2023-09-18 19:20:23+00:00,65.0,119.35,115.35,117.85,0.0,0.0,3.0,240,0.6710848321533205,True,REGULAR,USD,2025-12-19
AAPL251219C00070000,2023-10-23 18:32:39+00:00,70.0,109.5,107.8,111.75,0.0,0.0,3.0,486,0.5743450769042968,True,REGULAR,USD,2025-12-19
AAPL251219C00075000,2023-10-23 19:55:20+00:00,75.0,104.1,104.4,106.65,-0.8499985,-0.80990803,1.0,318,0.5579878186035157,True,REGULAR,USD,2025-12-19
AAPL251219C00080000,2023-10-02 14:19:27+00:00,80.0,102.0,99.65,102.6,0.0,0.0,3.0,148,0.5376022802734376,True,REGULAR,USD,2025-12-19
AAPL251219C00085000,2023-10-11 18:44:03+00:00,85.0,102.6,95.55,98.5,0.0,0.0,2.0,293,0.5246324392700196,True,REGULAR,USD,2025-12-19
AAPL251219C00090000,2023-10-02 14:50:58+00:00,90.0,93.5,91.45,94.5,0.0,0.0,2.0,147,0.5120898400878906,True,REGULAR,USD,2025-12-19
AAPL251219C00095000,2023-10-23 14:02:33+00:00,95.0,87.06,87.35,90.05,0.0,0.0,10.0,58,0.52109243560791,True,REGULAR,USD,2025-12-19
AAPL251219C00100000,2023-10-24 19:21:30+00:00,100.0,85.25,84.5,85.35,0.5999985,0.7087991,3.0,1628,0.49408464904785165,True,REGULAR,USD,2025-12-19
AAPL251219C00105000,2023-10-12 13:59:24+00:00,105.0,88.0,79.65,82.15,0.0,0.0,1.0,173,0.49420671813964845,True,REGULAR,USD,2025-12-19
AAPL251219C00110000,2023-10-23 14:01:28+00:00,110.0,75.3,75.6,77.95,0.0,0.0,5.0,186,0.47614049255371094,True,REGULAR,USD,2025-12-19
AAPL251219C00115000,2023-10-23 16:19:04+00:00,115.0,72.65,72.05,74.55,0.0,0.0,2.0,334,0.47046427978515626,True,REGULAR,USD,2025-12-19
AAPL251219C00120000,2023-10-24 17:39:26+00:00,120.0,68.29,69.1,69.75,0.3899994,0.5743732,33.0,538,0.44327338958740237,True,REGULAR,USD,2025-12-19
AAPL251219C00125000,2023-10-24 15:24:44+00:00,125.0,64.85,65.4,66.1,-4.260002,-6.164089,2.0,532,0.43305010314941406,True,REGULAR,USD,2025-12-19
AAPL251219C00130000,2023-10-23 18:23:40+00:00,130.0,62.21,61.45,62.6,0.0,0.0,69.0,643,0.42413905944824215,True,REGULAR,USD,2025-12-19
AAPL251219C00135000,2023-10-20 15:54:36+00:00,135.0,58.92,58.0,59.05,0.0,0.0,1.0,1304,0.4138547384643554,True,REGULAR,USD,2025-12-19
AAPL251219C00140000,2023-10-24 16:36:43+00:00,140.0,54.15,55.05,55.45,0.15000153,0.2777806,33.0,1544,0.4023192092895508,True,REGULAR,USD,2025-12-19
AAPL251219C00145000,2023-10-23 13:59:11+00:00,145.0,50.65,51.55,52.35,0.0,0.0,4.0,628,0.3961242028808594,True,REGULAR,USD,2025-12-19
AAPL251219C00150000,2023-10-24 18:19:34+00:00,150.0,47.95,48.55,48.95,-0.4699974,-0.97066796,12.0,2336,0.3855957437133788,True,REGULAR,USD,2025-12-19
AAPL251219C00155000,2023-10-23 14:14:14+00:00,155.0,44.63,45.25,46.0,0.0,0.0,1.0,824,0.3794007373046875,True,REGULAR,USD,2025-12-19
AAPL251219C00160000,2023-10-23 13:48:51+00:00,160.0,41.75,42.45,42.85,0.75,1.8292682,2.0,1717,0.3701387449645996,True,REGULAR,USD,2025-12-19
AAPL251219C00165000,2023-10-24 18:54:14+00:00,165.0,39.55,39.55,39.95,0.049999237,0.12658034,1.0,3024,0.3627688235473633,True,REGULAR,USD,2025-12-19
AAPL251219C00170000,2023-10-24 15:47:43+00:00,170.0,36.48,36.8,37.2,-0.52000046,-1.4054066,1.0,2199,0.35610079940795897,True,REGULAR,USD,2025-12-19
AAPL251219C00175000,2023-10-24 19:50:29+00:00,175.0,34.36,34.1,34.55,0.5600014,1.6568089,7.0,2104,0.34955484436035156,False,REGULAR,USD,2025-12-19
AAPL251219C00180000,2023-10-24 19:47:55+00:00,180.0,32.0,31.6,31.95,0.29999924,0.94636977,6.0,5152,0.34264268203735343,False,REGULAR,USD,2025-12-19
AAPL251219C00185000,2023-10-24 17:40:28+00:00,185.0,28.6,29.15,29.5,-0.8599987,-2.9192083,9.0,2505,0.3363103479003906,False,REGULAR,USD,2025-12-19
AAPL251219C00190000,2023-10-24 18:23:05+00:00,190.0,26.5,26.85,27.2,-0.6800003,-2.5018406,252.0,2312,0.33054258331298825,False,REGULAR,USD,2025-12-19
AAPL251219C00195000,2023-10-24 15:43:46+00:00,195.0,23.94,24.7,25.05,0.23999977,1.0126572,11.0,1555,0.32532412963867186,False,REGULAR,USD,2025-12-19
AAPL251219C00200000,2023-10-24 19:06:58+00:00,200.0,22.6,22.65,22.95,-0.42000008,-1.8245008,43.0,5031,0.31964791687011707,False,REGULAR,USD,2025-12-19
AAPL251219C00205000,2023-10-24 17:20:52+00:00,205.0,20.28,20.7,21.0,-0.65999985,-3.1518617,85.0,1335,0.31450575637817374,False,REGULAR,USD,2025-12-19
AAPL251219C00210000,2023-10-24 18:16:42+00:00,210.0,18.6,18.85,19.2,0.6000004,3.3333354,11.0,1279,0.30989764816284177,False,REGULAR,USD,2025-12-19
AAPL251219C00215000,2023-10-24 14:14:09+00:00,215.0,16.81,17.15,17.45,-0.69000053,-3.9428604,1.0,1301,0.3048470394897461,False,REGULAR,USD,2025-12-19
AAPL251219C00220000,2023-10-24 19:53:51+00:00,220.0,15.69,15.55,15.85,-0.24000072,-1.5065958,25.0,2341,0.30036100036621094,False,REGULAR,USD,2025-12-19
AAPL251219C00225000,2023-10-23 15:33:50+00:00,225.0,14.3,14.1,14.4,0.0,0.0,20.0,1202,0.29647004806518557,False,REGULAR,USD,2025-12-19
AAPL251219C00230000,2023-10-23 15:21:34+00:00,230.0,12.98,12.75,13.05,0.0,0.0,4.0,3088,0.292701164855957,False,REGULAR,USD,2025-12-19
AAPL251219C00235000,2023-10-24 17:27:06+00:00,235.0,11.3,11.5,11.8,-0.46000004,-3.9115648,1.0,639,0.28910012664794915,False,REGULAR,USD,2025-12-19
AAPL251219C00240000,2023-10-19 17:20:22+00:00,240.0,10.32,10.35,10.65,-1.9800005,-16.097565,2.0,1712,0.2856821920776367,False,REGULAR,USD,2025-12-19
AAPL251219C00245000,2023-10-19 16:20:26+00:00,245.0,10.99,9.35,9.6,0.0,0.0,4.0,330,0.2825083956909179,False,REGULAR,USD,2025-12-19
AAPL251219C00250000,2023-10-24 18:37:42+00:00,250.0,8.45,8.35,8.65,-0.15999985,-1.8583026,110.0,6309,0.27965503067016595,False,REGULAR,USD,2025-12-19
AAPL251219C00260000,2023-10-24 19:26:16+00:00,260.0,6.85,6.75,7.0,-0.119999886,-1.7216626,34.0,814,0.27449761154174807,False,REGULAR,USD,2025-12-19
AAPL251219C00270000,2023-10-24 14:27:48+00:00,270.0,5.6,5.4,5.65,-0.05000019,-0.8849591,2.0,655,0.27008786560058595,False,REGULAR,USD,2025-12-19
AAPL251219C00280000,2023-10-18 15:39:11+00:00,280.0,5.4,4.35,4.55,0.0,0.0,1.0,1250,0.26630372375488287,False,REGULAR,USD,2025-12-19
AAPL251219C00290000,2023-10-20 17:29:42+00:00,290.0,3.98,3.5,3.7,0.0,0.0,10.0,656,0.2638318246459961,False,REGULAR,USD,2025-12-19
AAPL251219C00300000,2023-10-24 19:30:05+00:00,300.0,2.91,2.85,2.98,-0.06999993,-2.3489912,202.0,9174,0.2611157873535156,False,REGULAR,USD,2025-12-19
AAPL251219C00310000,2023-10-24 19:26:16+00:00,310.0,2.36,2.25,2.41,-0.09000015,-3.6734755,8.0,4478,0.2590406127929688,False,REGULAR,USD,2025-12-19
AAPL260116C00050000,2023-10-17 19:14:20+00:00,50.0,130.59,125.15,129.4,0.0,0.0,2.0,58,0.6435582519531251,True,REGULAR,USD,2026-01-16
AAPL260116C00055000,2023-10-20 19:36:01+00:00,55.0,123.12,120.7,124.9,0.0,0.0,1.0,222,0.619693744506836,True,REGULAR,USD,2026-01-16
AAPL260116C00060000,2023-10-23 14:03:54+00:00,60.0,116.7,116.65,120.05,0.0,0.0,4.0,91,0.5974771697998047,True,REGULAR,USD,2026-01-16
AAPL260116C00065000,2023-09-27 19:24:28+00:00,65.0,111.32,112.05,115.7,0.0,0.0,64.0,64,0.5749554223632812,True,REGULAR,USD,2026-01-16
AAPL260116C00070000,2023-10-16 18:49:48+00:00,70.0,115.52,107.8,111.85,0.0,0.0,7.0,7,0.5658612750244141,True,REGULAR,USD,2026-01-16
AAPL260116C00075000,2023-10-12 16:42:19+00:00,75.0,114.13,103.95,107.45,0.0,0.0,1.0,28,0.5530440203857423,True,REGULAR,USD,2026-01-16
AAPL260116C00080000,2023-10-20 17:27:19+00:00,80.0,103.2,99.0,103.05,0.0,0.0,3.0,144,0.5258226129150392,True,REGULAR,USD,2026-01-16
AAPL260116C00085000,2023-10-02 14:18:38+00:00,85.0,97.7,95.7,99.0,0.0,0.0,3.0,17,0.5229234719848632,True,REGULAR,USD,2026-01-16
AAPL260116C00090000,2023-10-23 15:23:04+00:00,90.0,92.92,91.75,94.75,0.0,0.0,1.0,6,0.5089770782470704,True,REGULAR,USD,2026-01-16
AAPL260116C00095000,2023-09-25 17:05:01+00:00,95.0,92.05,87.7,90.45,0.0,0.0,2.0,33,0.519688641052246,True,REGULAR,USD,2026-01-16
AAPL260116C00100000,2023-10-23 13:37:22+00:00,100.0,83.0,83.0,87.5,0.0,0.0,2.0,85,0.5239000247192382,True,REGULAR,USD,2026-01-16
AAPL260116C00105000,2023-10-13 13:46:21+00:00,105.0,80.67,79.75,82.45,-7.830002,-8.84746,5.0,15,0.49066671447753907,True,REGULAR,USD,2026-01-16
AAPL260116C00110000,2023-10-16 15:54:38+00:00,110.0,81.77,75.0,79.95,0.0,0.0,52.0,78,0.4994862063598633,True,REGULAR,USD,2026-01-16
AAPL260116C00115000,2023-10-13 13:55:25+00:00,115.0,80.52,72.45,76.0,0.0,0.0,2.0,27,0.4840139489746094,True,REGULAR,USD,2026-01-16
AAPL260116C00120000,2023-10-24 17:33:53+00:00,120.0,68.82,67.5,72.5,-7.1800003,-9.447369,33.0,51,0.47482824981689453,True,REGULAR,USD,2026-01-16
AAPL260116C00125000,2023-10-17 18:53:18+00:00,125.0,69.51,65.5,68.45,0.0,0.0,1.0,83,0.45749443878173834,True,REGULAR,USD,2026-01-16
AAPL260116C00130000,2023-10-23 18:23:40+00:00,130.0,61.47,62.0,63.05,-1.2299995,-1.9617217,1.0,154,0.4226437130737304,True,REGULAR,USD,2026-01-16
AAPL260116C00135000,2023-10-20 15:54:36+00:00,135.0,59.45,58.45,60.0,0.0,0.0,1.0,149,0.4185238812255859,True,REGULAR,USD,2026-01-16
AAPL260116C00140000,2023-10-23 14:55:18+00:00,140.0,54.83,53.5,57.9,0.0,0.0,6.0,58,0.42471888763427734,True,REGULAR,USD,2026-01-16
AAPL260116C00145000,2023-10-23 17:03:23+00:00,145.0,52.69,50.0,54.95,0.0,0.0,11.0,42,0.4193325889587402,True,REGULAR,USD,2026-01-16
AAPL260116C00150000,2023-10-23 19:33:24+00:00,150.0,49.09,47.0,49.95,0.0,0.0,21.0,210,0.3900970414733887,True,REGULAR,USD,2026-01-16
AAPL260116C00155000,2023-10-20 17:39:44+00:00,155.0,47.16,43.5,47.6,0.0,0.0,74.0,138,0.390203851928711,True,REGULAR,USD,2026-01-16
